MO,ADM,BFB,CPB,CHD,KO,CL,CAG,STZ,COST,COTY,CVS,DPS,EL,GIS,HRL,SJM,K,KMB,KHC,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WMT,WBA,ABT,ABBV,AET,AGN,ABC,BAX,BDX,BMY,CERN,DHR,DVA,XRAY,EW,EVHC,ESRX,HCA,HSIC,IDXX,IQV,JNJ,LH,LLY,MDT,MRK,MTD,PDCO,PRGO,PFE,DGX,RMD,COO,ZBH,ZTS,T,CTL,VZ,LNT,AWK,ED,D,DTE,ES,NI,NRG,SCG,SO,WEC
61.214775,38.022457,1.564615,56.105553,84.82396,45.46021,72.61964,40.682167,143.26456,153.91127,24.873869,95.98413,88.0849,81.92903,57.274376,75.10417,124.69977,73.03754,126.57358,65.418175,39.98877,84.01355,90.37163,45.244766,136.97124,99.13738,92.031815,79.68904,40.221603,127.36814,88.97255,50.764122,66.86308,80.97153,41.33338,57.990017,107.678185,284.01212,94.3494,39.002655,143.37889,63.25788,62.254616,91.218155,71.86967,61.69918,89.20238,26.088194,81.188896,63.326847,152.07785,77.88861,66.95247,100.80884,114.07972,77.38658,74.27161,53.142475,311.27182,41.706654,150.24635,32.281525,69.86375,54.140015,133.92018,101.82235,47.04792,34.7935,1.397303,50.095406,62.80746,59.741703,68.18525,72.55074,82.92605,51.059044,21.538027,11.854702,61.952282,47.40453,53.171364
61.13133,38.036133,1.6855772,56.5267,84.593765,45.267887,72.9706,40.793716,142.67052,153.27332,24.90345,95.52419,88.2269,81.84496,57.59532,75.10625,124.55292,72.893715,126.347626,64.85727,39.822426,83.86589,90.01348,44.748177,136.35867,99.022064,91.623375,79.68916,40.288246,127.17271,88.93536,50.60864,67.42282,80.83257,41.71123,58.148434,107.83993,282.67432,94.430984,39.20322,142.86383,63.210384,62.46905,91.4552,72.476364,61.66311,89.07872,26.01608,81.27862,63.367344,151.58665,77.60845,66.78111,101.07759,113.834366,76.887276,74.3425,53.16084,310.81055,41.40058,149.95439,32.110043,69.9766,54.69695,134.29716,102.04341,47.228035,34.620823,1.4666122,49.96125,62.817883,59.734642,68.139145,71.96715,82.62645,51.136284,21.437006,11.720089,61.84838,47.212677,52.814137
61.175312,37.833027,1.6694505,56.6069,84.62489,45.040466,73.41891,40.866306,143.6196,153.94916,25.01976,95.65886,88.910934,81.91519,57.913795,75.50578,125.344795,73.10556,126.494736,65.74752,39.784107,84.32323,90.160416,44.659676,137.02585,99.31591,91.96754,80.09093,40.338036,127.577835,88.81473,50.82604,67.155525,80.84305,41.83224,58.44773,108.38509,283.25604,94.40592,38.76392,143.41489,63.37496,62.468628,91.72905,72.79463,61.77536,89.09614,25.424934,81.40245,63.32882,151.94751,76.94203,66.74365,101.011154,113.88889,77.40117,74.573685,52.858448,312.1523,41.411327,149.47917,31.997242,70.36044,55.24127,134.16928,102.34986,47.52207,34.61239,1.4450372,50.02832,62.879745,59.905876,68.26918,71.848,82.65026,51.05876,21.104677,11.277294,61.77998,47.222473,52.881954
62.139748,38.28243,1.6616323,57.311943,85.28055,45.625748,74.45142,41.379745,144.67752,155.30022,25.287357,96.65853,89.72045,82.57466,58.707516,76.164276,126.74436,73.82732,127.69994,65.77083,40.583954,85.1076,91.288864,45.057777,138.01164,100.270065,93.0105,81.36742,40.875214,129.0358,89.8987,51.256496,68.315346,81.52772,42.333553,59.245018,109.65957,285.13498,95.34524,39.48672,144.679,64.06673,63.414177,93.01832,73.75135,62.60311,90.29247,25.650682,82.50864,63.911007,153.73549,78.86261,67.20524,102.15275,115.10813,77.73551,75.612816,53.548306,315.29562,41.856895,151.27226,32.250282,71.100075,55.94184,136.1431,103.368095,48.15069,35.142002,1.4763736,50.78644,63.699036,60.49572,69.21075,72.91846,83.69243,51.580925,21.627684,11.664928,62.57517,47.75944,53.368828
62.706993,38.38238,1.6094205,57.652534,85.62154,45.90218,74.89241,41.55671,145.49979,155.62479,25.63929,97.30586,90.04603,82.692276,58.54976,76.3651,127.34754,74.13631,128.05797,66.5691,40.258423,85.09987,91.22113,45.5945,138.56686,100.75829,93.20914,81.041145,41.019287,129.40092,89.894104,51.355896,68.28898,82.04591,42.389534,59.279392,110.170685,285.20032,95.56586,39.08813,145.24152,64.194244,63.6188,93.453705,74.16905,62.9377,91.48621,25.872124,82.422874,64.01347,153.96951,78.66493,67.6061,102.20525,115.15703,77.75286,75.733086,53.550472,314.71716,42.076862,151.20486,32.364414,71.25328,56.273235,136.33786,103.68525,48.383663,35.17719,1.4237207,51.055187,63.616196,60.68357,69.71049,73.241196,83.89323,51.608948,21.491686,11.687466,62.754383,47.90042,53.492413
62.823044,38.253918,1.6088579,57.536552,85.11417,45.626286,74.73089,41.427628,144.52074,155.02089,25.60963,96.81726,89.540215,82.35567,58.42736,75.84939,126.702705,73.75181,127.563255,65.77468,40.328144,84.79421,91.03184,45.278267,137.55086,100.245155,92.881714,80.564255,40.693863,128.8168,89.759476,50.981655,68.48655,81.693184,42.019215,59.17726,109.606514,283.34564,95.2904,39.05586,144.29681,64.01599,63.439186,93.24636,74.009544,62.788082,91.470924,25.742579,82.066956,63.76233,153.58374,78.95783,67.176796,102.143585,114.576035,76.92567,75.544136,53.565083,313.2167,41.81053,150.62291,32.276695,70.94659,56.311043,136.29076,102.907104,48.510223,35.04814,1.5104026,51.005424,63.53571,60.57111,69.458275,73.28251,83.89887,51.486748,21.82595,11.976631,62.684776,47.78592,53.5034
63.386723,38.39658,1.569618,57.746193,85.78056,46.280766,75.464455,41.65379,146.07039,156.67117,25.693485,97.86638,90.42427,83.22244,59.058807,76.45682,128.16177,74.37044,128.47847,66.58584,40.96568,85.69555,92.35874,45.61976,138.91869,100.99171,94.076256,81.92661,41.145386,130.21324,90.51189,51.468166,68.83,82.35571,42.42661,59.61929,110.945724,285.9106,95.87478,39.208355,145.80826,64.7194,64.29174,94.14213,74.71873,63.41166,92.68804,25.468891,83.26263,64.14432,155.28769,80.51693,67.63272,102.86265,116.16272,77.79954,76.25346,53.808155,316.7241,42.106766,151.9297,32.52934,72.00385,56.835087,137.32701,103.81906,48.83005,35.482975,1.5339903,51.699806,64.09466,61.084377,70.13265,74.29567,84.67292,51.8394,21.7937,11.822601,63.026653,48.12901,53.78714
63.105766,39.609135,1.5176656,57.53131,87.32543,46.667828,76.0079,42.052383,145.57967,158.00204,26.347605,98.80881,90.65292,83.02278,58.831486,75.66521,128.28369,74.43662,128.12808,67.578354,40.296516,85.23312,92.30603,46.005787,140.74911,101.80199,93.81785,81.68148,41.237328,130.70177,91.14729,50.99757,68.33868,82.92296,42.61815,59.914516,110.45896,287.24493,96.83814,38.5692,146.85947,64.52535,64.78647,94.58316,75.0048,63.212563,103.03642,26.63273,83.496254,65.162766,155.42496,79.56334,68.41684,102.144035,116.00297,78.42987,76.39122,53.370464,317.59738,43.52846,153.37015,32.747116,71.8868,57.10123,139.0237,104.61978,49.51478,35.259483,1.4914821,51.200817,63.81557,60.586777,70.92848,73.62066,84.308556,51.85052,21.165384,11.990986,63.081196,48.013855,53.98386
62.987736,40.008476,1.3276803,57.175156,85.45736,45.34293,74.63367,42.05667,142.39595,155.55078,26.522854,96.315155,88.413994,81.37604,58.13539,73.94322,125.60969,73.20221,125.393265,66.51699,39.575092,84.062775,90.25767,45.078835,137.66847,100.880806,92.38959,79.06763,39.794014,128.0616,88.898895,49.47011,68.48496,81.8521,41.64237,58.824787,108.531006,278.4318,95.77648,37.479855,143.16536,63.410103,64.22862,93.61298,75.2214,63.227146,102.90973,26.320446,81.34449,64.899254,152.17165,76.86151,66.91661,102.5136,113.57306,76.3053,75.93478,53.370464,310.49142,42.295235,150.30705,32.385918,70.73565,57.053303,139.16698,101.349106,49.90292,34.629982,1.6677603,51.024155,62.618076,60.263023,69.637924,72.44438,83.964,51.20697,21.85367,11.9536705,62.26726,47.82457,54.379177
63.759903,39.189426,1.354862,57.06163,87.153366,46.01121,75.05655,42.003506,144.65752,157.44754,26.4231,98.20395,89.875725,82.95461,58.487465,74.468155,127.58756,73.7834,126.72419,69.43851,39.902687,85.14623,92.9726,45.734776,140.10924,101.12317,93.92429,80.95461,40.649704,130.2823,90.032265,50.29214,67.565834,82.73439,41.33858,59.22228,110.767815,284.2922,96.28494,36.462463,145.58649,63.965805,65.28099,94.88219,75.43053,63.175625,106.43183,26.241821,82.985,65.547005,154.91039,79.43995,68.12723,101.70858,115.6603,77.99619,76.31006,53.073868,315.35788,43.268646,153.03976,32.909588,71.9304,57.585117,139.45937,102.272575,50.026943,34.960495,1.5448893,51.550934,63.12312,60.82486,70.89368,74.70528,84.61566,51.332817,20.969053,11.499687,62.24885,47.965042,54.254406
63.761246,38.65061,1.4415948,56.748528,86.30504,45.84152,74.51006,42.233257,141.24586,154.96188,26.082714,96.74165,87.39043,82.89174,57.68537,72.50662,125.10818,73.387146,125.74963,67.89325,39.33032,83.94078,93.090836,45.668922,137.32547,99.545525,92.98068,78.107254,39.79241,128.7853,90.3888,49.657837,68.367134,82.79364,40.155678,58.270863,108.59513,279.86087,96.54591,36.342144,142.26324,62.99924,64.67134,94.19454,75.60825,62.083107,107.698906,27.062626,81.70075,65.406265,153.42041,80.29411,67.37431,101.678154,114.14142,75.15737,75.203255,53.521854,309.9891,42.81166,153.1862,33.459408,71.862495,56.665104,140.85541,100.00402,50.19675,33.998325,1.7180647,51.191517,62.400696,60.673355,70.11488,75.51706,85.05518,51.640965,21.81801,12.044937,62.067562,48.06405,53.95271
63.86486,38.179283,1.7531698,57.07277,85.98781,45.67784,74.543335,42.087494,141.8532,155.27562,25.875957,96.33817,88.01235,83.52846,58.764355,72.78815,124.87423,73.64749,126.16573,68.74831,38.953926,84.75719,94.10581,45.28032,137.39273,99.39236,92.85509,78.4988,40.02569,128.79485,90.10473,49.7213,68.13727,83.14277,40.407566,57.77708,109.2758,280.91354,96.45021,36.218395,142.36465,63.292484,65.219536,95.10802,75.987404,62.09858,107.46709,26.528341,82.45502,65.39336,153.92062,80.71859,66.98516,102.18444,115.36425,75.55999,75.51389,53.575684,311.2171,41.852036,153.80434,33.342457,72.460976,57.23349,140.94109,99.59476,49.849712,34.14482,1.8636564,50.97222,62.732895,61.408363,69.59937,75.55148,85.414696,51.958153,21.448305,11.415726,61.618046,47.929768,53.501915
64.48445,38.41458,1.3430517,56.560207,85.79874,46.702435,74.21966,41.627182,139.40121,153.55692,26.113873,96.356476,86.453064,82.72374,57.569016,71.77398,123.977684,72.88788,124.44842,67.17171,39.23855,83.16614,92.993706,44.992805,136.05968,98.367226,92.16642,78.48485,39.566147,127.983025,89.05811,48.80125,67.74533,82.06938,39.983086,57.297115,108.10294,276.8008,95.883415,35.79984,141.12439,63.022537,65.52828,93.88673,75.17777,61.67079,107.12107,26.240591,81.91877,64.807144,152.78204,80.52507,66.702995,101.70287,114.22965,73.90971,74.87036,52.889706,307.50958,42.22574,152.41977,33.168907,71.816025,57.15894,139.94376,98.214264,49.708946,33.79694,1.8278021,51.080177,62.114357,60.37798,69.93261,75.38798,84.75162,51.31528,21.76877,11.94915,61.36186,47.546055,53.451412
64.588974,38.48119,1.5003545,56.896095,85.79932,46.61275,74.87151,41.844257,139.83244,154.29639,25.900934,96.06023,86.95016,83.321365,58.530178,72.05272,124.33343,73.25126,125.27049,67.20907,39.38169,84.10308,93.84034,44.57852,135.7792,98.71197,92.51097,78.97237,39.77668,128.64726,89.78505,49.26409,68.56951,82.56218,40.26704,57.543713,108.734795,277.61545,96.26633,36.287666,141.55731,63.220276,66.069756,94.8448,76.076485,62.120556,107.034706,26.043785,82.80587,65.11521,153.75339,81.702194,66.56799,102.82593,115.312386,73.92988,75.35399,53.479347,309.73215,41.63695,153.07407,33.34647,72.677666,57.970627,140.97955,98.49102,50.243404,33.939182,2.045049,51.340324,62.76504,61.170074,69.73313,75.75811,85.3941,51.711258,21.932222,11.676609,61.57614,47.76962,53.530758
65.00965,38.472614,1.3471105,56.50408,86.07678,46.5394,74.502815,41.737106,138.86066,153.80379,25.85657,96.74251,86.684494,82.98242,57.891453,71.54501,124.44854,72.84657,124.77635,66.52437,40.121853,83.110504,93.17818,44.890633,135.80923,98.305016,92.17723,79.32036,39.649864,128.55177,89.833206,49.000183,68.31728,82.071045,39.643314,57.73129,108.67213,278.1041,96.43122,36.218136,141.41608,62.834415,65.91504,94.6008,75.41891,61.871513,107.7015,26.7028,82.76578,65.55386,153.44035,82.838905,66.77986,101.68015,114.91344,73.63525,75.48614,53.48891,309.90143,42.464806,153.17204,33.138508,72.48006,57.801815,141.27242,98.42353,50.366505,33.753372,2.0039566,51.20242,62.66984,60.843536,70.32898,76.168304,85.2442,51.343555,22.242739,12.211941,61.576424,47.659355,53.571865
64.92749,38.564594,1.2803628,56.209057,85.93522,46.42349,73.94717,41.60799,138.2845,153.28181,25.779064,96.37548,86.05419,82.796326,57.6149,71.33891,124.070656,72.4892,124.24562,66.28933,40.174736,82.802124,92.80288,44.68981,135.38635,98.10348,92.13206,78.92265,39.326252,128.0617,89.512115,48.783768,68.43837,81.868744,39.45039,57.528976,108.495995,277.1074,96.2631,36.043438,140.804,62.625404,65.854675,94.333786,75.42695,61.820595,107.443825,26.673134,82.62704,65.62369,152.81546,82.51147,66.68929,101.73214,114.71309,73.30832,75.33895,53.417618,308.6858,42.385036,152.76543,33.130833,72.399666,57.586872,141.22209,97.85749,50.233097,33.586987,1.9958633,51.183174,62.473713,60.593777,70.11487,76.06826,85.101456,51.206383,22.363298,12.047047,61.486313,47.640503,53.771336
65.60808,38.4587,1.1794488,56.38695,86.4035,47.113132,74.25722,41.57687,138.83362,153.69461,25.817062,96.97223,86.295364,83.444916,57.605255,71.68799,124.71377,72.750984,124.74066,66.930565,40.28462,83.11627,93.6461,44.936302,135.90424,98.27874,92.72627,79.64148,39.655426,128.73375,89.6151,48.963947,68.39493,82.0299,39.535957,57.49021,109.10633,277.73273,96.44,35.813953,141.37051,63.021812,66.53995,94.6878,75.65148,61.99824,107.23126,26.395226,82.93995,65.54219,153.68002,82.901184,66.94658,102.01709,115.318924,73.51564,75.62245,53.287056,309.4487,42.643265,153.339,33.30177,72.56136,57.883038,141.17769,97.86008,50.170727,33.853653,1.9370254,51.63964,62.701035,60.654892,70.65525,76.88728,85.49046,51.309578,22.352251,12.153172,61.707184,47.714348,53.901752
65.839935,38.931187,1.1524503,56.46935,87.0102,47.47996,74.48622,41.8245,139.06009,154.22014,26.010403,97.48397,86.41057,83.6304,57.646225,71.92575,125.16628,73.03375,124.932076,66.99563,40.603336,83.2733,93.97464,45.060505,136.5611,98.74593,93.07924,80.20943,39.845383,129.3392,89.923416,49.046978,68.7862,82.2644,39.82158,57.83077,109.4009,278.71432,96.93691,35.863064,141.96751,63.336254,67.17047,94.716095,75.93884,62.17597,108.05203,26.671984,83.29914,66.09603,154.19737,83.33713,67.47252,102.46273,115.8526,73.75004,75.81078,53.42915,310.60574,43.032387,154.28874,33.546402,72.85374,58.110962,142.04842,98.33552,50.453785,33.908604,1.9060196,51.895744,62.826435,60.75844,71.02368,77.18781,85.70898,51.50029,22.412245,12.252804,61.870895,48.001633,54.1501
65.91687,39.15727,1.1540468,56.603767,87.32279,47.918835,74.51239,41.771027,139.1422,154.57043,25.992966,97.78732,86.74712,84.18671,57.833374,72.28678,125.447525,73.0775,125.2815,66.779106,40.83915,83.40968,94.72345,44.872627,137.20447,98.938896,93.48121,80.486694,40.073982,129.71638,90.319885,49.180935,69.293724,82.51143,40.285175,58.074352,109.758385,280.1488,97.384476,36.221172,142.24815,64.02572,67.3487,94.78927,76.1016,62.20097,108.0384,26.672523,83.85964,66.309784,154.73318,83.96306,67.809296,103.03779,116.752754,73.89127,75.82818,53.45856,312.0826,43.155186,154.82407,33.796368,73.329636,58.157856,142.50493,98.942726,50.317066,33.84694,1.907513,52.04381,63.061584,60.78874,71.17083,77.31335,85.84792,51.852535,22.336863,12.146458,62.203053,47.940727,54.058556
65.64502,39.23848,1.1535661,55.836296,87.21367,47.232914,73.291916,41.57103,137.6191,153.25708,26.24605,97.75099,86.01435,83.489624,57.06436,71.54634,124.34816,72.2951,123.35915,66.58576,40.782154,82.014404,92.962814,44.584717,137.03555,98.359245,92.05835,79.8631,39.579277,128.61153,89.24577,48.25014,68.58813,81.95722,39.8528,58.038555,109.36587,279.37247,97.31672,35.329975,141.34947,63.332714,67.56831,93.88815,75.70516,61.504585,110.03808,27.219124,83.647194,67.13061,152.88318,82.48717,68.15161,101.89976,115.93455,73.54006,75.50309,52.98128,310.4072,43.586792,154.2345,33.40028,72.88085,58.39661,142.79257,98.20113,50.504494,33.18541,1.9756354,51.33676,62.240353,60.154057,71.011086,76.30744,84.911804,51.21794,21.992277,12.138084,61.35445,47.534348,53.94022
65.20257,39.159878,1.0987623,55.183525,87.17868,46.077408,72.31517,41.164658,136.16292,152.33682,26.015793,97.19362,85.7433,82.946335,56.566124,70.924965,123.66617,71.20856,122.211334,66.72126,40.21223,81.27893,91.60272,43.547386,136.89632,97.53384,91.007065,78.95297,38.942642,127.56673,88.86897,47.749584,67.88799,81.349556,39.225887,58.06697,108.62518,279.04062,96.99269,34.62783,140.4401,62.751163,66.985664,93.27949,75.37368,60.689682,111.64787,27.297157,83.29381,67.425934,151.20802,81.02701,67.84725,100.86298,115.03567,73.340744,75.03929,52.294384,309.6165,43.428295,153.04607,32.84623,72.28248,58.671806,142.44203,97.4611,50.52476,32.459084,1.9749049,50.55509,61.69297,59.52932,70.623146,75.0713,83.85659,50.642445,21.378382,11.7852745,60.858128,46.80405,53.684162
64.97634,39.47468,1.1657312,55.066334,87.236916,46.246952,72.38081,41.158974,136.25421,152.78886,26.00993,96.87265,85.39535,82.797714,57.046024,71.061676,123.62435,71.36134,122.13878,66.56709,40.442413,81.53781,91.49512,43.458797,136.7893,97.91047,91.324936,79.377304,38.93371,127.68424,89.160675,47.70538,68.21645,81.518974,39.28548,58.105118,108.932465,278.9867,97.07693,34.832973,140.61502,62.658154,67.47361,93.80094,75.83848,61.0057,112.997,27.216625,83.983345,67.54942,151.52785,81.41893,67.80224,101.44138,115.64539,73.46617,75.259224,52.460365,309.918,43.485786,153.30681,32.988323,72.72334,58.559105,143.08585,97.41487,50.537727,32.591404,2.066301,50.520134,61.844437,59.56835,70.38454,75.018326,84.00684,50.73934,21.491102,11.180817,60.926846,46.955963,54.0142
64.80376,39.173603,1.0266969,55.053596,86.18555,45.935085,72.63677,41.12004,136.32486,153.54848,26.50987,96.81221,85.6875,82.63919,56.960426,70.37323,123.001854,71.69737,121.72532,67.13931,40.010773,81.46417,91.05038,44.150257,136.67572,98.36707,90.86302,78.87508,38.721195,127.27738,88.217834,47.366264,67.30792,81.794525,39.03162,57.88957,108.57169,277.63873,96.87946,34.140003,140.70474,62.50909,66.59929,93.8325,75.641594,61.525467,114.53222,27.036366,83.75575,67.35936,151.39651,80.55219,67.62074,101.28203,115.39591,73.67579,75.305466,52.550587,309.2136,43.389328,151.77399,33.371788,73.169716,58.602993,142.74445,97.11033,51.174774,32.384777,2.2568204,50.302788,61.55604,60.258133,69.81996,74.79884,84.31193,50.33982,21.494411,10.965603,60.633694,47.01197,53.771908
64.73882,39.708744,0.93527955,54.970825,86.26843,46.39008,72.36245,41.168686,135.5063,153.76074,26.708796,96.64861,85.6059,82.834335,56.903076,69.71042,122.57325,71.46386,121.11136,66.48957,40.07289,81.15015,91.566666,43.969334,136.47269,98.259026,90.63802,79.063,38.675274,127.16268,87.96904,46.828144,67.351875,81.55767,39.19002,57.495617,108.11004,276.42288,97.12284,33.969524,140.26439,62.803772,66.88832,93.64241,75.33926,61.668415,116.35592,27.193459,83.68511,67.53352,151.35883,80.98949,67.59097,101.61708,115.77711,73.562935,75.499565,52.73083,309.22565,43.41098,152.05699,33.478752,73.08883,58.463303,143.0063,96.85384,51.138977,32.33296,2.318411,50.289803,61.381393,60.259644,69.72094,74.5905,84.18034,50.415104,21.680777,11.24958,60.384563,46.917656,53.809902
64.420876,40.019142,0.78450555,55.32351,85.86627,47.459087,72.791824,41.235,135.45619,154.32797,26.497501,96.56374,85.7105,83.396904,57.380516,69.66135,122.60871,71.609024,121.68157,65.6231,40.42297,81.50441,92.54342,44.169327,135.9254,98.57914,91.326904,79.825836,39.103447,127.52951,88.30066,47.08912,68.28272,81.80716,40.12221,57.31687,108.49445,275.45682,97.25158,34.612476,140.33664,63.217968,66.865974,94.16137,75.59605,62.448288,116.32458,26.859211,84.238914,67.113205,152.11525,82.39521,67.4949,102.70178,116.71974,73.38717,75.66195,53.17167,309.53995,43.125526,152.27876,33.94904,73.73495,57.833763,143.14491,97.36277,50.83754,32.683792,2.3794315,50.90252,61.764046,60.487125,69.59784,75.04328,84.65937,50.81269,22.040846,11.210537,60.680996,47.092823,53.41222
64.38479,39.97264,0.76893586,55.341568,85.7885,47.587753,73.19827,41.185726,135.0798,154.18379,26.309612,96.35975,85.2265,83.45443,57.36376,69.45624,122.29525,71.735886,121.834366,65.673416,39.853455,81.6064,92.27364,44.22248,135.41452,98.44638,91.27185,79.6582,38.95533,127.06056,88.12443,46.82441,68.18696,81.76841,40.147247,56.898254,107.98908,274.30106,97.03137,34.455944,139.78926,63.10453,66.94823,93.88077,75.90356,62.24966,115.92495,26.66492,83.80724,66.8244,151.5933,81.677505,67.16613,102.88436,116.23966,73.26473,75.450455,52.894085,307.8889,42.956467,152.20372,34.073814,73.699524,57.649715,142.8473,97.09794,50.41845,32.574474,2.3183305,50.78684,61.554813,60.32749,69.35453,74.93788,84.61783,50.92104,22.004715,11.142731,60.43647,47.045086,53.19077
64.25467,39.292057,0.5856778,54.88011,85.398895,48.3641,73.98364,40.65263,136.02078,155.46725,25.885942,96.576324,85.496124,83.94736,57.53464,69.57007,123.39933,71.55701,122.54792,66.38494,39.085377,82.069885,92.75663,44.09556,137.22125,98.06992,92.41185,79.240265,38.739872,126.92591,88.37428,46.97214,67.02973,81.86701,40.075638,56.28779,107.72084,275.37567,96.2559,34.704872,140.43979,63.720448,66.29352,94.306694,75.76271,61.996746,117.1462,25.588017,84.17747,65.673294,152.28183,81.59868,66.43214,102.490524,116.69253,73.85599,75.11198,51.875557,309.32956,43.473152,151.07585,33.897556,73.98443,56.68133,141.08578,97.4086,49.558224,32.592457,1.9527873,50.50161,61.51407,59.900013,69.57999,74.36085,84.07815,50.828167,21.387516,10.419975,60.876102,46.530937,52.667664
65.29648,39.05119,0.5949189,55.269432,85.99646,49.203526,74.46261,40.660126,137.9971,156.80734,26.27483,97.7502,86.435394,84.992584,57.859344,70.81734,125.06868,72.08572,123.53804,67.669014,39.561943,82.6171,93.67371,44.396103,138.91699,98.82369,93.44703,79.84566,39.122215,128.25049,88.887566,47.56864,66.965065,82.70336,40.245247,56.667076,109.292076,278.8222,97.00402,34.889187,142.22563,64.64227,66.60615,95.47672,76.36417,62.380253,117.34018,25.153828,85.518654,65.680046,154.14598,81.48148,67.09692,103.2355,118.103615,74.48329,75.75017,51.71939,312.90683,44.040085,151.48769,34.018833,74.74766,57.339146,141.32635,98.15094,49.940792,33.013477,1.955964,50.980003,61.98356,60.194107,70.4249,74.87813,84.69912,51.092903,21.22386,10.078037,61.696884,46.543404,52.937412
65.38896,38.86509,0.57940644,55.600193,85.590614,48.994766,74.8675,40.748684,137.73836,156.08942,26.349226,97.221596,85.99597,84.53471,57.749283,70.7083,124.73018,72.05246,123.43829,66.95283,39.15074,82.56207,93.05767,44.34541,138.04166,98.523415,93.130005,78.96773,38.819656,127.57629,88.5202,47.478245,67.09496,82.56499,40.255413,56.457424,108.47108,276.41302,96.525,35.11218,141.38104,64.429855,66.27797,95.05249,76.71639,62.494583,115.48238,24.987446,84.86091,65.02052,153.23764,80.41184,66.59876,103.554474,117.20558,73.71116,75.43059,51.746777,310.5096,43.53872,150.04567,33.985367,74.57357,57.65018,140.51628,98.03803,50.05968,32.854553,1.9658455,51.00172,61.93626,60.343445,70.26177,74.421425,84.455055,50.96006,21.525887,10.30117,61.91796,46.58246,52.935703
65.10507,38.68778,0.60453004,55.903313,85.06461,49.004955,75.70976,40.885307,138.62192,156.21991,26.213932,96.83713,85.92193,84.03965,58.306297,70.81761,125.09652,72.305565,123.81844,66.5706,39.111755,83.25187,93.1387,44.41282,137.39893,98.47912,93.68452,79.34685,38.991165,127.45922,88.40705,47.845547,67.166046,82.44686,40.725277,56.370632,108.40219,274.9139,95.64034,35.78413,141.43613,64.34967,66.29441,95.28376,77.07383,62.89763,113.58134,24.366077,84.72384,64.15918,153.53915,80.58824,65.96511,103.87682,116.757866,73.68618,75.433975,51.83393,309.81342,42.892666,149.89116,33.83946,74.36463,57.533737,139.79349,98.26356,49.803303,33.33836,1.8491362,51.37378,62.297634,60.50909,70.15599,74.42961,84.51621,51.01085,21.843817,10.439484,61.94415,46.875908,52.884632
65.70036,38.53248,0.61426896,55.98645,83.44821,49.625168,76.68931,41.444828,139.58318,156.95753,26.3377,97.47865,87.30525,83.63718,58.837,70.70776,125.57014,73.03736,124.65263,66.855385,39.27542,83.83763,93.83162,45.122814,137.27278,98.98009,93.15475,79.34529,39.83155,128.23053,88.658905,48.187916,66.33889,82.70769,41.29836,56.209476,108.99775,275.03497,95.519585,36.68985,142.43034,64.64029,64.253006,96.24704,76.41168,63.29413,111.61263,24.402359,84.57283,63.889557,154.87325,81.6534,65.300575,103.082344,116.96616,74.00012,75.47907,52.894634,311.41373,42.59618,149.72978,33.57276,74.47176,57.48318,139.28618,99.437096,49.933426,34.280758,2.0980556,52.015762,62.19027,61.03238,70.338394,75.270706,84.97807,50.482296,21.981554,11.711845,62.23534,46.921715,51.71694
65.01887,39.223236,0.54509133,55.57953,82.04872,50.143974,77.102776,41.780582,138.57779,156.81516,26.189283,96.535446,86.2123,82.732346,59.611256,70.01805,124.5518,73.12379,124.03853,65.43638,38.993073,84.30248,92.3741,44.89953,136.86635,99.05874,92.95962,79.1949,39.455566,127.29976,88.34611,47.767105,66.52297,82.636734,42.287956,55.777763,108.288284,271.28104,94.67385,37.770027,141.82675,64.17128,64.78812,96.03477,77.20399,63.940273,112.04638,24.291328,84.811195,63.897797,154.0498,81.17644,64.62365,103.94509,117.070404,73.42953,75.09913,53.520985,309.69843,42.300617,149.21733,33.43598,74.805176,57.096436,139.68565,99.35795,49.94798,34.5658,2.2599247,52.261997,62.14212,61.139256,69.674995,74.235344,84.50576,49.985306,22.366024,11.630238,62.112484,47.097458,51.485107
65.95438,38.71266,0.56894463,56.13546,84.010956,49.617435,76.88874,41.7071,140.91449,158.32224,26.60389,98.313156,87.71063,83.65741,59.147125,70.92235,126.30634,73.52152,125.208626,68.18989,39.23939,84.5226,94.004745,45.631477,138.30658,99.693565,93.82359,80.316086,40.12893,129.05536,88.95309,48.339977,66.15443,83.283806,41.348763,56.70625,109.908226,276.99356,95.76499,36.511562,143.79303,64.69569,64.70419,96.87612,76.971985,63.79145,114.38442,24.591112,85.15707,64.44884,155.94954,81.80548,65.959045,103.31438,117.52863,75.10571,75.98127,52.93806,312.81558,43.159195,151.39635,33.805016,74.409004,57.50829,140.2736,99.77562,50.065094,34.784325,2.0089104,52.438164,62.3873,61.086964,70.81814,75.63324,85.408264,50.547855,21.912792,11.576649,62.32103,47.24852,51.93716
